task id,run #,individual_tpot,ensemble_tpot_2000,ensemble_tpot_100,individual_random,ensemble_random_2000,ensemble_random_100
168757,19,0.7922619047619048,0.8132142857142859,0.808452380952381,0.811904761904762,0.8009523809523809,0.8192857142857143
168350,15,0.9696764497002328,0.974053214857879,0.9702958032602772,0.9642550415379788,0.9706674153963036,0.9714560589294268
359965,13,0.999902156471371,0.9997260381198388,0.9999217251770968,0.9993786935932056,0.9992955265938712,0.9997456068255646
359975,1,0.9734660033167496,0.9645107794361528,0.9849419568822554,0.9775124378109452,0.9826865671641792,0.9774461028192372
359960,5,1.0,1.0,0.999987930285328,1.0,1.0,1.0
359965,0,0.9999804312942744,0.9999804312942742,0.9999706469414114,0.9999706469414114,1.0,1.0
168911,5,0.9061637224753653,0.9044353662095128,0.912807793315526,0.8991492895782363,0.8893515297075262,0.9103274898431012
190392,14,0.9682428594612138,0.9660722979552092,0.96860800064914,0.9608386075949368,0.9692774261603376,0.9706061343719572
359955,0,0.7210038986354775,0.7203947368421052,0.7178362573099415,0.7027290448343079,0.6924951267056529,0.6873781676413255
359958,9,0.9376085069444444,0.938042534722222,0.9379340277777776,0.936740451388889,0.9289279513888888,0.9406467013888888
359955,16,0.8396686159844055,0.7655945419103314,0.8260233918128654,0.8567251461988303,0.7945906432748537,0.8199317738791423
359975,14,0.9964179104477612,0.9975456053067994,0.9977446102819236,0.9965505804311776,0.9977446102819238,0.9977446102819236
359955,15,0.7373294346978557,0.7480506822612084,0.7373294346978557,0.7219785575048733,0.7394005847953216,0.7411062378167641
359955,11,0.7663255360623782,0.7814327485380117,0.7663255360623782,0.7850877192982456,0.7682748538011697,0.7769249512670565
359960,16,1.0,0.9998154304296584,1.0,0.999975860570656,0.9984961124968308,0.9999155119972964
359962,9,0.8151260504201681,0.8254471019176901,0.8215686274509804,0.7991381167851757,0.8241327300150829,0.830144365438483
